  0.7254776E-05        2.3000
  0.6940176E-05        2.4000
  0.6666348E-05        2.5000
  0.6422565E-05        2.6000
  0.6201322E-05        2.7000
  0.5997344E-05        2.8000
  0.5806902E-05        2.9000
  0.5627338E-05        3.0000
  0.5295070E-05        3.2000
  0.4989433E-05        3.4000
  0.4705283E-05        3.6000
  0.4439516E-05        3.8000
  0.4190083E-05        4.0000
  0.3955502E-05        4.2000
  0.3734614E-05        4.4000
  0.3526451E-05        4.6000
  0.3330170E-05        4.8000
  0.3145018E-05        5.0000
  0.2928243E-05        5.2500
  0.2726581E-05        5.5000
  0.2538934E-05        5.7500
  0.2364295E-05        6.0000
  0.2201737E-05        6.2500
  0.2050405E-05        6.5000
  0.1909509E-05        6.7500
  0.1778318E-05        7.0000
  0.1656155E-05        7.2500
  0.1542392E-05        7.5000
  0.1436447E-05        7.7500
  0.1337778E-05        8.0000
  0.1245884E-05        8.2500
  0.1160297E-05        8.5000
  0.1080583E-05        8.7500
  0.1006337E-05        9.0000
  0.9371836E-06        9.2500
  0.8727698E-06        9.5000
  0.8127656E-06        9.7500
  0.7568573E-06       10.0000
  0.6564186E-06       10.5000
  0.5692644E-06       11.0000
  0.4936678E-06       11.5000
  0.4281091E-06       12.0000
  0.3712654E-06       12.5000
  0.3219872E-06       13.0000
  0.2792772E-06       13.5000
  0.2422691E-06       14.0000
  0.2102084E-06       14.5000
  0.1824321E-06       15.0000
  0.1583470E-06       15.5000
  0.1374095E-06       16.0000
  0.1191198E-06       16.5000
  0.1030555E-06       17.0000
  0.8895045E-07       17.5000
  0.7673971E-07       18.0000
  0.6644505E-07       18.5000
  0.5797304E-07       19.0000
  0.5100032E-07       19.5000
  0.4247258E-07       20.0000
  0.3298857E-07       21.0000
  0.2526597E-07       22.0000
  0.1920768E-07       23.0000
  0.1447487E-07       24.0000
  0.1077306E-07       25.0000
  0.7892071E-08       26.0000
  0.5681017E-08       27.0000
  0.4018476E-08       28.0000
  0.2701261E-08       29.0000
  0.1656512E-08       30.0000
  0.9313537E-09       31.0000
  0.5171067E-09       32.0000
  0.3199949E-09       33.0000
  0.2364982E-09       34.0000
  0.2001247E-09       35.0000
  0.1801571E-09       36.0000
  0.1654786E-09       37.0000
  0.1528059E-09       38.0000
  0.1413363E-09       39.0000
  0.1309044E-09       40.0000
  0.1214698E-09       41.0000
  0.1130025E-09       42.0000
  0.1054665E-09       43.0000
  0.9882189E-10       44.0000
  0.9302850E-10       45.0000
  0.8804906E-10       46.0000
  0.8385087E-10       47.0000
  0.8040693E-10       48.0000
  0.7769650E-10       49.0000
  0.7570547E-10       50.0000
